,text,label
3092,"Find the jew:

👧🧑👨🧔👱‍♂️👨‍🦰👨‍🦱👨‍🦲👨‍🦳👩👱‍♀️👩‍🦰👩‍🦱👩‍🦲👳‍♂️👳‍♀️👲👵👴🧓👩‍🦳🧕👮‍♀️👮‍♂️👩‍🚒👨‍🚒👷‍♀️👷‍♂️👩‍🍳👨‍🌾👩‍🌾👨‍🔧👩‍🔧👨‍🏭👩‍🏭👨‍🍳👩‍🎤👨‍🎤👩‍🎨👨‍🎨👩‍🏫👨‍🏫👩‍🔬👨‍💻👩‍💻👨‍💼👩‍💼👨‍🎓👩‍🎓👨‍🔬👩‍🚀👨‍🚀👩‍⚕️👨‍⚕️👩‍⚖️👨‍⚖️👩‍🎓👨‍🎓👩‍✈️👨‍✈️💂‍♀️💂‍♂️🕵️‍♀️🕵️‍♂️🤶🤵🤵‍♀️👰🤴👸👼🎅🦸‍♀️🦸‍♂️🦹‍♀️🦹‍♂️🧙‍♀️🧝‍♂️🧝‍♀️

That's right, he ain't there. The jew got gassed.",1
3093,Block this gay jew https://t.co/o7wYef886Y,1
3094,@BarcasVeryOwn shut up jew,1
3095,@BeanfromPa @YouTube Jay Z does not exist. Only his jew overlords are real.,1
3096,If slime took a dump it would begin to resemble the odious vile maggoty left wing media. And this includes the media controlled by jews who hate jews and Israel. I am a jew but these media organizations are sick. MAGA!,1
3097,"@WSJ Us economy and money controled by the jew fed,its fact.....",1
3098,"@jemelehill A white supremacist.....that is best friends with a jew @benshapiro ""lazy"" doesn't begin to describe your lack of journalistic integrity",1
3099,"@FedPorn Jews want that arab money and dont want ANY of us goy anywhere near there. Only problem is ... arabs are fully aware of whats going on and only invest for self-interests, which eventually cuts the jew out of the deal. So its all silly chess for dummies.",1
3100,"@darkyubis Jewstard
when youre a jew bastard",1
3101,"@momflovski well yeah, hes a jew",1
3102,"Another Tuesday, another jew to mute https://t.co/La4wVxBUVk",1
3103,i see a lullabelle nigga fuck token gay jew on the Five .. Exactly !,1
3104,"@NickGriffinBU Anglin is managed by the jew Andrew Auernheimer aka weev, who called for ""mass murder"" and ""rape squads"":
https://t.co/mjMDe6SR7d",1
3105,Wyatt i hate you you fucking jew,1
3106,@pereirapiacente Fuck the kind jew.,1
3107,and as I further recognized some people are ugly a shit who has less smush features as achild you jew crow,1
3108,@cnnbrk  Israel has received at least four cease fire offers.. but being jewish.. they need to consult their milita… https://t.co/X8ytBX7w2t,1
3109,@AliensExist3 Shut up jew,1
3110,She is not “white” nor a “white supremacist” she is in fact a Jew an ethnic Jew at that I mean can’t you see her fucking nose or any other jew features? https://t.co/3G18hsAGKz,1
3111,Probably those two jew fucks who tried to sell out on their...,1
3112,"@FlipItRed @THR A mormon and a jew.  How will this network be any different from Fox?  Faux-conservatism, not Real Conservatism.",1
3113,"RT @MastersVccc: The disgraced #WaPo condemns #Christianity and Karen Pence while promoting this PRO #Hezbollah /Jew Hating #Muslim

@MZHe…",0
3114,"""As a Jew, [Rosa Luxemburg] was the internal other of Europe; as a woman, its gendered alterity; and as a socialist revolutionary, its nightmare."" Rosa Luxemburg: The unsung hero of postcolonial theory. via @AJEnglish https://t.co/RWtqzFsyxL",0
3115,"@POTUS morning u dumb phuck.Rudolph Jew  liano, Just said on Fox 🦊.Crime is now  legal. Know inflation of your  Penis 👍. take long walk very short pier. U paid BS 4 Clemson  BIG MACS at  black house M 🍑 the PHUCK  U TRAITOR 🐷🐷🐷🐷🐷🖐❤️🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸👍Putin your Dominatrix",0
3116,"@vivienburke @mighty_jar @samibedouin @WhistleBlowerXY @wherepond @danlivni @sweposten @laielkha @iluvdemocracy99 @nangpa01 @destination1111 @amirshah316 @glaser_holly @hammoudeh_ayman @DavidDeevoy @Think_Blue_Sky @JosephOMarcus @markbjardine @2Whistleblow @freefilustine @x__Leo__x @BondAdrianBond @scott_soulia @aabarbanel @jerelshaw @amerikagulag @PoliticsBloke @DohanyJulian @unikgirl11 @Vrouwe @Juha_Teuvonnen @Scifiscreen @Say_Non_Now @freeheinz @Dmonsel @Highr0ller @RedBerlinner @hands_derek @RabbSol @LicoriceMedusa @hoyzen @Frances91336111 @KeithMarr6 @LauraMStuart9 @the_alvi @rockthatkazbaar @MeCountryFirst @Barak_IL That was the Jews getting upset at the British refusing to allow a Jew state

As decided by the world 28 years beforehand

Didn't notice the Jews refusing to accept a state

Like the pals did

Purely to continue attacking Israel",0
3117,"RT @Ateendriyo: Pakistani Mullahs cry about The Hindu Jew alliance. @mehdirhasan, like a true believer, channels his inner antisemitism and…",0
3118,"RT @qaseh_tiaz: Da customer reject item tu
Logistics side pun da buat credit note
Nape pulak budak account nk buat debit note, memandai jew…",0
3119,I'ma Jew as well mate. Now you can really start frothing lol https://t.co/8t1ueDBklE,0
3120,@RutiRegan @shuboogie @small1ldy1 A SACRIFICE to fight for justice?  I am a Jew and fight daily,0
3121,RT @skwawkbox: Rosen takes Riley to task over ‘typical Jew’ comments https://t.co/HZCkgWKKDV https://t.co/AgJu9p2AZx,0
3122,"RT @DrMartyFox: If You Will Meet With Black Supremacist Jew Hater Farrakhan

But Refuse To Meet With #AngelMoms

You Must Be A Democrat…",0
3123,YOU JEW KILLER INSPIRER!! https://t.co/iLG6R7QkBA,0
3124,RT @RobertRams1: If this leads to an election - this will lead to a Corbyn Government and as a Jew this scares me more than anything else,0
3125,"RT @palestine_hb: #قروب_فلسطيني
#GroupPalestine
IF A JEW SAY IT YOU BETTER BELIEVE IT. https://t.co/jSwLuSlud0",0
3126,"RT @SCynic1: How dare the Jew talk!
But now the magic grandpa says the same thing - &amp; will obviously tank - it’s genius!
Absolutely definit…",1
3127,"Wow, how could you do that to a Jew, she needs to be arrested for extreme anti-Semitism https://t.co/GrplfDxzO2",0
3128,"obsessive compulsive disorder,sizofrenia and multiple personality disorder
muslim who made fake Jewish profile
you are not confused Jew you are sick islamist https://t.co/PIwt8UaM1T",0
3129,"@zainabsikander There are no atheists left in those 3 countries... Any jew gets Israeli citizenship by virtue of Law of Return enacted by Israel in 1950. And for Muslims, why would they leave their Muslim majority countries for India which is allegedly so Islamophobic &amp; intolerant.",0
3130,"RT @Assimalhakeem: A Muslim man can only marry a Jew, Christina or a Muslim woman. A Muslim woman can marry only a Muslim man. https://t.co…",0
3131,"@NikkiRo18946833 @jewishpeacock @skwawkbox @RachelRileyRR @shaunjlawson Madame, with all Jew respect, you support far-left Marxists, Bolshevik sympathizers, and neo-Trotskyists. You haven’t a right-leaning leg to stand on!",0
3132,"Only a christian can get excited about the idea of 'being used because of the blood sacrifice of an iron age jew'.

#Yikes #atheists https://t.co/WPFGChDPN2",0
3133,"RT@Blogs4Books THE SHADY ELDERS OF ZION - A dead Communist Jew is blackmailed ➡https://t.co/mtQgCyXFTd https://t.co/Px2vpAMBWw #books
*-",0
3134,"RT @Klodian1244: @TheRoundhead42 @Sallilas @shaunjlawson @mishtal He's not attacking Jews as he's a Jew himself, he's attacking people who…",0
3135,"@RepDanCrenshaw *Rashida Tlaib took the oath on the Quran
*Rashida Tlaib waves the Palestinian flag.
*Rashida Tlaib is an admitted Jew hater.
*Rashida Tlaib removed Israel from her map.
*Rashida Tlaib is a devout Muslim &amp; WILL NOT follow the Constitution. Vote for a resolution against that.",0
3136,"@JanMauriceBK @SarahKSilverman He said”And Farrakhan, by God's grace, has pulled the cover off of that Satanic Jew and I'm here to say your time is up, your world is through,"" he later said.” How is that not anti-Semitic, in your opinion?",0
3137,"RT @gadiadelman: American Jew who survived 9/11 attacks killed in Nairobi https://t.co/5VUsHbHGrE

His family noted in a statement that Spi…",0
3138,I liked a @YouTube video https://t.co/mWqVzwaCPf Orthodox Jew Plastic Bag Photo Going Viral,0
3139,"@hotttmam92 Since Christianity wasn't a religion till 200 years after his death, since he was born a Jew, raised a Jew, was called ""King of the Jews"" and said he was there to restore Jewish law.... AND was circumcised a Jew... I think you're going to have a problem with that one.",0
3140,"Dems need to quash this rash of new young female anti-Semites they have in their ranks before it gets out of hand. Like Europe, America is starting to see a virulent new strain of Jew haters.
Tamika Mallory refuses to condemn Farrakhan   - https://t.co/N0w6oh2ykR - @washtimes",0
3141,"@maxim_lorr @RabbiZvi @nferta11 @KarenPollock100 @RachelRileyRR But you haven't concluded it as you've reposted it decontextualised onto your own timeline. And you're tone policing a Jewish woman for doing what Jews culturally always do which is use dark humour to help cope with life's horrors.

But you're a 'Jew Against Nazis'. So brave.",0
3142,"After we complained to Hashem about not having water to drink at Marah, Hashem gave us water to drink and gave us a few parts of the Torah to be busy with: laws of Shabbat, Para Adumah, and other laws. G-d knows that a Jew must be busy.",0
3143,"I am not ashamed of the gospel, because it is the power of God that brings salvation to everyone who believes: first to the Jew, then to the Gentile.

Romans 1:16",0
3144,Orthodox Jew Plastic Bag Photo Going Viral https://t.co/8Ix0phtK0W via @YouTube,0
3145,"@RachelRileyRR Are you kidding?? Sure, Atzmon. But how dare you smear Jackie Walker, a Jew who’s put up with vile anti-Semitism her whole life but won’t be silenced about the genocidal Jewish state simply because it’s Jewish. If you have a problem with her, you have a problem with Palestine.",0
3146,"RT @DawnWar54083541: ""There is neither Jew nor Greek, there is neither slave nor free man, there is neither male nor female; for you are al…",0
3147,Novel based on Jew ‘catcher’ Stella Kübler stirs controversy https://t.co/vTcYE7eTnU,0
3148,"RT @Jegrods: Conversation over! Clearly Anti-Semitic girls! As a Jew, that’s all I need to know! 1000% with Meghan on this!! https://t.co/U…",0
3149,"""There is neither Jew nor Greek, there is neither slave nor free man, there is neither male nor female; for you are all one in Christ Jesus."" Galatians 3:28 #weareallone #stopracism #lovelikeJesus https://t.co/ZYBnTCOxOi",0
3150,"RT @whitepuppyman: As if on cue, White-hating jew Noah Berlatsky has pinned an article in Time in SUPPORT of the Gillette commercial demean…",0
3151,@BatSaul Big difference between Jew and Zionists (embrace NWO Agenda to depopulate earth). I follow real Jews on twitter and they Love our #POTUS45,1
3152,"@ObrovskyTC @festivaldad @TheGayChrist @RachelRileyRR @UKLabour @johnmcdonnellMP @JennieGenSec @jeremycorbyn And if a Jew decides to laugh at a joke about the holocaust, how is that different from a person of colour laughing at a joke containing the ‘n’ word?",0
3153,American Jew who survived 9/11 attacks killed in Nairobi: Jewish businessman identified as one of the victims in terrorist shooting attack on hotel in Kenya. https://t.co/rt4TJvgAIy ArutzSheva https://t.co/DrP2VYUTQf,0
3154,Novel based on Jew ′catcher′ Stella Kübler stirs controversy | Books | DW https://t.co/s3nwNx3ggl′catcher′-stella-kubler-stirs-controversy-books-dw/,0
3155,"There are now two Jew hating Muslims in congress.. there is a law prohibiting Muslims from sitting in congress, why doesn’t... https://t.co/gdlJUeCk60",0
3156,"Baruch Dayan Emet
The  State Dept. has confirmed Jason Spindler, a US citizen killed in the terror attack in Nairobi, Kenya
American Jew  killed in Nairobi https://t.co/bLocI11vw5",0
3157,"@RogerWilliams43 @wherepond @Ebb1 @zoolooy @Meir_Lipa @glaser_holly @RabbSol @Ex_MI6 @hammoudeh_ayman @nangpa01 @JerusalemArchiv @Highr0ller @hands_derek @mighty_jar @irishzionist @amirshah316 @PoliticsBloke @danlivni @markbjardine @samibedouin @WhistleBlowerXY @sweposten @laielkha @iluvdemocracy99 @destination1111 @DavidDeevoy @Think_Blue_Sky @JosephOMarcus @2Whistleblow @freefilustine @x__Leo__x @BondAdrianBond @scott_soulia @aabarbanel @jerelshaw @amerikagulag @DohanyJulian @unikgirl11 @Vrouwe @Juha_Teuvonnen @Scifiscreen @Say_Non_Now @freeheinz @Dmonsel @RedBerlinner @thetimes @haaretzcom @parallelpond There is no aspect of msm or social media that the Jew haters try to maintain that Zionists don't control

Are you all there ?",1
3158,RT @ArutzSheva_En: American Jew who survive 9/11 attacks killed in Nairobi https://t.co/tnkYoCGyEV,0
3159,@RachelRileyRR @jeremycorbyn For all the evidence you supply none of this is anti Semitic. You saying you don't look like a typical jew is the most anti Semitic thing I've seen in a while.,0
3160,Sheikh gets schooled by a Jew on Arabic TV in ARABIC! https://t.co/xDiJRAEjJB,0
3161,"UK Jewish MP: Israel acting like Nazis in Gaza https://t.co/Raca6NFGs4 via @YouTube- Here's 'just one' of my inspirations in action : Sir Gerald Kaufman, former Labour MP &amp; Orthodox Jew. What an honest man he truly was.",0
3162,@Chellaney Never expect that they will compromise their relations to favor India. Pakistan is the only islamic country with nuclear bombs so other islamic countries will always maintain good relations with them. They will always unite when there is matter against Hindu or jew.,0
3163,Muslim Man Posts On Twitter How His Jewish Co-Worker Treats Him Every Day | Bored Panda https://t.co/xsKYw2c52W via @boredpanda,0
3164,"American Jew who survived 9/11 attacks killed in Nairobi https://t.co/5VUsHbHGrE

His family noted in a statement that Spindler was a survivor of the September 11th 2001 terror attacks. HY""Dהי״ד",0
